alim_code,name_fr,name_en,group_code,subgroup_code,subsubgroup_code,energy_kcal,energy_kj,protein_g,carbs_g,sugars_g,fat_g,saturated_fat_g,fibre_g,salt_g,water_g
24678,"Biscuit (génoise), nappé aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed",07,0706,000000,341,1440,"4,44","74,4","51,1","2,1","0,75","2,8","0,12","15,5"
24679,"Biscuit sec (tartelette), nappé aux fruits, préemballé","Biscuit (small tart), with fruit covering, prepacked",07,0706,000000,424,1790,"4,63","71,3","34,5",13,"6,75","1,94","0,43","6,84"
24680,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,"Soft cake, filled with orange paste and sugar icing coating",07,0706,000000,359,1520,"4,1",80,47,"2,1","0,4","1,7","< 0,01","13,3"
24684,"Cookie au chocolat, préemballé","Biscuit (cookie), with chocolate, prepacked",07,0706,000000,493,2060,"6,44",61,"31,4","23,8","11,4","4,3","0,86","2,8"
24685,"Cône ou cornet classique, pour glace","Cone, wafer for ice cream",07,0706,000000,401,1700,"7,5","80,4","25,6",5,"4,1",2,"0,54",-
24686,"Biscuit (génoise), fourré aux fruits (ex : orange, cerise…), nappé de chocolat","Biscuit sponge cake, filled with fruits and with chocolate covering",07,0706,000000,395,1660,"3,88","66,6","45,2","11,7","5,75","3,2","0,31","13,3"
24687,"Cookie aux pépites de chocolat et à la noix de coco, préemballé","Biscuit (cookie), with chocolate chips and coconut, prepacked",07,0706,000000,519,2170,"5,93","54,5","28,3","29,8","16,3","4,85","0,83","2,85"
24689,Biscuit pour bébé,Baby biscuit,11,1104,000000,439,1850,"7,5","73,3","24,8","12,3","4,35","2,4","0,36",3
24998,"Poisson blanc en sauce, préemballé (aliment moyen)","White fish with sauce, prepacked (average)",01,0103,010304,147,613,"13,2","4,67","1,6","8,1","1,85","1,14","1,12","72,1"
24999,Dessert (aliment moyen),Dessert (average),00,0000,000000,255,1070,"4,39","32,9","21,3","11,3","4,96","1,7","0,33","49,9"
25001,"Blanquette de veau, préemballée","Veal stew in white sauce, prepacked",01,0103,010301,113,474,"15,4","3,1","0,3",4,"2,03","0,8","0,74","75,1"
25002,"Cassoulet, appertisé","White bean stew, canned",01,0103,010303,129,539,"8,06","9,41","1,06","5,77","2,07","3,55","0,97","70,6"
25003,"Choucroute garnie, préemballée","Sauerkraut, with garnish (cooked meats), prepacked",01,0103,010303,109,454,"5,06","2,8","0,66","8,06","3,22","2,71","1,39","82,4"
25009,"Hachis parmentier à la viande, préemballé","Shepherd's pie or cottage pie with meat, prepacked",01,0103,010302,138,577,"5,99","9,39","1,47","8,22","4,7","1,43","0,83","73,6"
25010,"Petit salé ou saucisse aux lentilles, préemballé","Salt-cured pork belly with lentils, prepacked",01,0103,010303,118,494,"8,24","8,89","1,51","4,87","1,89","2,83","0,98","73,5"
25013,"Pot-au-feu, préemballé","Boiled meat with vegetables, prepacked",01,0103,010303,"77,5",326,"10,9","3,2","1,5","2,02","0,82","1,5","0,32","82,9"
25018,"Ratatouille cuisinée, préemballée","Ratatouille, seasoneded, prepacked",01,0103,010306,"57,1",238,"1,22","4,97","3,91","3,15","0,47","2,03","0,94",88
25019,"Ravioli au boeuf, sauce tomate, appertisé","Ravioli filled with meat, in tomato sauce, canned",01,0103,010307,"95,3",401,"4,22","12,5","2,23","2,83","1,14","1,41","0,96","79,1"
25020,Soufflé au fromage,Cheese soufflé,01,0103,010308,185,771,"10,9","4,75","2,15","13,4","8,15","1,15","0,95","67,3"
25026,"Épinard à la crème, préemballé","Spinach with cream sauce, prepacked",01,0103,010306,"57,3",239,"2,5","4,1","1,19","2,9","1,82","1,9","0,72","86,9"
25029,Couscous au mouton,Couscous with mutton,01,0103,010302,149,626,"8,31","12,2","1,38","7,2",-,"1,3","0,81","68,9"
25031,"Paëlla, préemballée","Paëlla, prepacked",01,0103,010305,148,621,"7,86","17,1","1,2","4,9","1,28","1,85","0,87","66,9"
25033,"Boeuf bourguignon, préemballé","Burgundy-style beef stew, prepacked",01,0103,010301,"84,3",354,"10,3","4,17",2,"2,61","0,88","1,5","0,88","78,4"
25035,"Sauté d'agneau au curry, préemballé","Sauté of lamb with curry, prepacked",01,0103,010301,-,-,"10,5",-,-,"13,9","6,7",1,"0,71","73,5"
25037,"Gratin ou cassolette de poisson et / ou fruits de mer,  préemballé, cru","Fish or seafood au gratin, intended to be cooked, prepacked, raw",01,0103,010304,105,441,"6,13","8,39","2,48","5,1","3,18","0,5","0,82","78,4"
25038,"Gratin ou cassolette de poisson et / ou fruits de mer, préemballé, cuit","Fish and shrimp au gratin, prepacked, cooked",01,0103,010304,117,488,"6,69","5,28","1,6","7,5","4,82","0,7","0,92","78,2"
25043,"Couscous à la viande ou au poulet, allégé en matière grasse, préemballé,","Couscous with meat or chicken, reduced fat, prepacked",01,0103,010302,"90,7",382,"5,9","11,5","2,1","1,9","0,4",2,"0,7","72,9"
25052,"Gratin d'aubergine, préemballé","Eggplant au gratin, prepacked",01,0103,010306,105,435,"1,5","5,5","3,5",8,1,"2,5","0,43","80,9"
25056,"Gratin dauphinois, préemballé","Dauphiné-style creamed potatoes au gratin, prepacked",01,0103,010306,113,475,"3,38","14,5","2,08","4,2","2,67","1,5","0,81","74,7"
25057,"Poêlée de pommes de terre préfrites, lardons ou poulet, et autres, sans légumes verts, préemballée","Pre-fried potatoes, pan-fried, with bacon bits or chicken, without green vegetables, prepacked",01,0103,010302,171,715,"3,2",17,"1,7","9,6","2,9","2,1","0,6",65
25058,"Canard en sauce (poivre vert, chasseur, etc.), préemballé","Duck with sauce (green pepper sauce, hunter-style sauce, etc.) , prepacked",01,0103,010301,145,605,"9,55","10,2",-,"7,3",-,traces,-,-
25063,"Lapin à la moutarde, préemballé","Rabbit with mustard sauce, prepacked",01,0103,010301,108,453,"14,9","0,5","0,5",5,"2,1","0,8","1,2",-
25065,"Boeuf aux carottes, préemballé","Beef stew with carrots, prepacked",01,0103,010303,95,399,"13,2","2,91",-,"3,15","1,21","1,1","0,58","78,5"
25071,Potée auvergnate (chou et porc),"Pork sausage stew with cabbage, carrots and potatoes",01,0103,010303,115,478,"7,28","4,85","1,23","6,9","2,46","2,1","0,72","77,6"
25073,"Endive au jambon, préemballée","Chicory with ham in sauce, prepacked",01,0103,010306,109,456,"7,44","4,71","1,98","6,3","3,77","1,5","0,65","78,4"
25077,"Saumon sauce à l'oseille, préemballé","Salmon with sorrel, prepacked",01,0103,010304,157,657,"9,5","8,23","0,5","9,5",4,"0,5","0,59","71,2"
25081,"Lasagnes ou canellonis à la viande (bolognaise), préemballés","Lasagna or cannelloni with meat (bolognese sauce), prepacked",01,0103,010307,134,562,"6,29","13,5","2,84","5,72","2,55","1,91","0,97","74,3"
25085,"Pâtes à la bolognaise (spaghetti, tagliatelles…), préemballées","Bolognese-style pasta (spaghetti, tagliatelle…), prepacked",01,0103,010307,116,487,"5,32","13,6","2,64","4,07","1,42","1,9","0,83","74,1"
25086,"Poisson blanc à la bordelaise (chapelure, huile…), préemballé","White fish with bordelaise sauce, prepacked",01,0103,010304,176,735,"14,8","5,3","1,25","10,4","2,3",1,"1,28","67,5"
25088,"Riz cantonais, préemballé","Cantonese rice, prepacked",01,0103,010307,164,691,"5,46","23,6","1,28","4,94","0,75","1,74","0,86","62,9"
25089,"Cordon bleu de volaille, préemballé","Veal escalope cordon bleu (escalope topped with a ham slice and cheese, breaded, prepacked",01,0103,010301,226,944,14,"14,6","2,2","12,2","3,2","0,78","1,73","54,1"
25098,"Cassoulet au porc, appertisé","White bean stew, with pork, canned",01,0103,010303,132,552,"8,3","8,6","1,8","6,3","2,2",4,"1,1","71,1"
25099,"Cassoulet au canard ou oie, appertisé","White bean stew, with duck or goose, canned",01,0103,010303,161,672,"10,5","10,1","1,09","7,86","2,43","3,86","1,05","68,6"
25101,"Gratin de chou-fleur, préemballé","Cauliflower au gratin, prepacked",01,0103,010306,"86,3",358,3,"3,3","0,88","6,5",4,"1,3","1,07","82,1"
25103,"Tomate farcie, préemballée","Stuffed tomatoes, prepacked",01,0103,010303,127,527,6,"2,95","1,38","9,67","3,24","2,1","0,7","78,5"
25106,"Chou farci, préemballé","Stuffed cabbage, prepacked",01,0103,010303,"94,9",393,"5,3",2,2,"6,6",-,"3,13","0,87","81,2"
25107,Couscous au poisson,Couscous with fish,01,0103,010305,105,442,"7,5","14,2","1,7","1,6","0,2","1,7","0,84","75,6"
25108,"Samossa ou samoussa ou brick garni, préemballé, cuit","Samosas or samoosas or filled filo pastry, prepacked, cooked",01,0106,000000,230,960,"9,33","16,5","2,45","13,7","2,78","1,8","1,26","55,2"
25110,"Ravioli chinois à la vapeur à la crevette, cuit","Dumplings, steamed, with shrimps, cooked",01,0103,010307,172,720,"5,5","23,2","1,1","5,5","1,55","3,6","0,96","62,3"
25111,"Chili con carne, préemballé","Chili con carne, prepacked",01,0103,010303,118,494,"7,13",13,"2,58","3,35","1,13","3,56","0,93","74,2"
25121,Coq au vin,Cockerel in red wine sauce,01,0103,010301,133,556,13,4,1,7,1,1,"0,75",-
25122,"Gratin de pâtes au jambon, préemballé","Pasta with ham au gratin, prepacked",01,0103,010307,179,750,"7,06","16,4","2,19","9,2","4,85",1,"0,85","64,7"
25123,"Moussaka, préemballée","Moussaka, prepacked",01,0103,010303,147,610,"5,82","5,16","3,01","10,8","3,37","2,84","0,97",76
25124,Navarin d'agneau aux légumes,Stewed lamb garnished with potatoes and other vegetables,01,0103,010303,135,561,"9,72","3,85","1,29","8,61","4,82","1,53","0,42","73,7"
25125,Paupiette de veau,Veal paupiette,01,0103,010301,181,753,"14,6","4,67","2,4","11,3","4,58","0,69","1,03","64,1"
25126,Paupiette de volaille,Poultry paupiette,01,0103,010301,163,684,"17,4","8,8",-,"6,19","2,44","1,17","0,84","65,9"
25127,"Couscous royal (avec plusieurs viandes), préemballé","Couscous royal (with different meats), prepacked",01,0103,010302,132,553,"7,69",14,"1,57","4,53","1,54","2,1","0,88","69,2"
25128,"Poisson blanc à la provençale ou niçoise (sauce tomate), préemballé","White fish with Provencal-style sauce (tomato sauce), prepacked",01,0103,010304,"73,4",308,"9,31","3,1","2,5","2,3","0,69","1,5","0,7","83,6"
25131,"Lasagnes ou cannellonis aux légumes, préemballées, cuits","Lasagna or cannelloni with vegetables, prepacked",01,0103,010307,120,502,"4,38","10,1","3,68","5,9","1,91","2,25","0,6","74,5"
25135,"Pâtes à la carbonara (spaghetti, tagliatelles…), préemballées","Carbonara-style pasta (spaghetti, tagliatelle…), prepacked",01,0103,010307,161,674,"5,91","14,2","1,79","8,7","4,34","1,18","0,86","67,4"
25137,"Tartiflette (pommes de terre, reblochon, lardons…), préemballée","Tartiflette (cheese fondue with potatoes, reblochon cheese, bacon bits…), prepacked",01,0103,010308,161,671,6,"13,5","1,25","8,9","4,47","0,8","0,75","68,9"
25138,Couscous au poulet,Couscous with chicken,01,0103,010302,130,547,"7,5","15,6","2,87","3,85","1,17","1,47","0,79","66,9"
25139,"Lasagnes ou cannellonis au poisson, préemballées","Lasagna or cannelloni with fish, prepacked",01,0103,010307,148,620,"7,28",13,"2,03","7,1","2,5","1,68","1,02","71,2"
25140,"Poisson blanc à la florentine (sauce aux épinards), préemballé","White fish with Florentine-style sauce (spinach sauce), prepacked",01,0103,010304,96,402,12,2,2,4,"2,5",2,"0,58",-
25141,"Poisson blanc à la marinière (sauce aux oignons, vin blanc, moules), préemballé","White fish with shallots, mussels and white wine sauce, prepacked",01,0103,010304,80,337,"11,5","2,2",-,"2,8",-,traces,-,-
25142,"Poisson blanc à la sauce moutarde, préemballé","White fish with mustard sauce, prepacked",01,0103,010304,"90,8",381,"9,2","5,4",-,"3,6",-,0,-,-
25143,"Poisson blanc à la parisienne (sauce aux champignons), préemballé","White fish with Parisian-style sauce (mushrooms sauce), prepacked",01,0103,010304,"81,5",342,9,3,"1,5","3,5","2,02",1,"0,58","84,2"
25145,"Poisson blanc à l'estragon, préemballé","White fish with tarragon sauce, prepacked",01,0103,010304,"77,2",325,"8,8","4,2",-,"2,8",-,0,-,-
25146,"Poisson blanc sauce oseille, préemballé","White fish with sorrel sauce, prepacked",01,0103,010304,111,462,"11,8",3,2,"5,5","3,31",1,"0,88","78,6"
25149,"Pâtes fraîches farcies (ex : raviolis, tortellinis, ravioles du Dauphiné), au fromage, préemballées, cuites","Fresh pasta, stuffed with cheese (e.g. ravioli), prepacked, cooked",01,0103,010307,226,951,10,"26,8","4,4","8,3","4,64","1,9","0,79","51,3"
25150,"Couscous de légumes, préemballé","Couscous with vegetables, prepacked",01,0103,010307,108,453,"4,32","16,4","2,54","2,25","0,8","2,24","0,73","71,1"
25151,"Feuilleté ou friand au poisson et/ou fruits de mer, préemballé, à cuire","Fish or seafood in puff pastry, prepacked, to cook",01,0106,000000,260,1090,"6,55","27,9","4,3",13,"9,7","2,9","1,02","48,3"
25152,"Couscous à la viande, préemballé","Couscous with meat, prepacked",01,0103,010302,128,537,"7,59","12,5","1,97","4,73","1,24","2,53","0,78","69,2"
25154,"Gratin de poisson et purée ou brandade aux pommes de terre ou parmentier de poisson, préemballé","Fish brandade or fish shepherd's pie, prepacked",01,0103,010305,117,491,"6,39","8,57","1,62","6,15","3,68","1,1","0,81","74,9"
25155,"Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, cuites","Fresh pasta, stuffed with cheese and vegetables (e.g. ravioli), cooked, prepacked",01,0103,010307,219,918,"7,94","27,8","3,53","7,5","2,36","3,4","1,05","51,2"
25157,"Pâtes fraîches farcies (ex : raviolis, tortellinis), au boeuf (ex : bolognaise), préemballées, crues","Fresh pasta, stuffed with meat (e.g. bolognese-style ravioli), prepacked, raw",01,0103,010307,265,1120,"11,4","40,3","3,91","5,79","2,45","3,15","1,28","35,3"
25158,"Pâtes fraîches farcies (ex : raviolis, tortellinis), au boeuf (ex : bolognaise), préemballées, cuites","Fresh pasta, stuffed with meat (e.g. bolognese-style ravioli), prepacked, cooked",01,0103,010307,174,734,"6,94","25,1",1,"4,65","1,65","2,15","0,52","60,3"
25159,"Tajine de mouton, préemballé","Mutton tagine, prepacked",01,0103,010303,131,546,"12,8","4,5","2,4","6,83","2,73",< 1,"0,99",73
25162,"Gratin de légumes, préemballé","Vegetables au gratin, prepacked",01,0103,010306,106,442,"3,44","6,91","3,42","6,7","3,41","1,7","0,57","79,6"
25163,"Boulettes au boeuf, cuites","Meat balls, beef, cooked",01,0103,010301,217,906,"18,5","5,65",2,"13,3","4,8","0,63","1,13",62
25164,"Osso buco de veau à la milanaise (jarret de porc , légumes, vin blanc)","Osso buco from veal (with vegetables and white wine), homemade",01,0103,010303,102,427,"12,5","3,5","1,1","4,06","0,8","0,6","1,47","77,4"
25169,"Spécialité chinoise type bouchée à la vapeur, préemballée, cuite","Chinese specialty or dumplings, prepacked",01,0106,000000,149,630,"5,9",28,"3,9","1,4","0,31","0,21","1,26","64,6"
25172,Viande en sauce (aliment moyen),Meat in sauce (average),01,0103,010301,109,454,"11,7","4,23","1,9","4,7","1,82","1,22","0,92","76,2"
25173,"Escalope panée, viennoise ou milanaise, veau, cuite",Milanese-style veal escalope or breaded veal escalope,01,0103,010301,271,1130,"22,9","12,6","0,49","14,1","2,42","0,94","0,98","47,8"
25174,"Poulet au curry et au lait de coco, préemballé","Chicken with curry and coconut milk sauce, prepacked",01,0103,010301,125,521,"10,6","4,07","1,9","6,9","3,03","1,1","1,07","75,2"
25175,"Meloukhia, plat à base de boeuf et corète, fait maison","Molokhia,beef-based mdish with jute mallow (or nalta jute), home-made",01,0103,010303,189,783,"10,6","1,2","1,2","14,7",-,"4,7","0,93","67,7"
25181,"Pâtes fraîches farcies (ex : raviolis, tortellinis, ravioles du Dauphiné), au fromage, préemballées, crues","Fresh pasta, stuffed with cheese (e.g. ravioli, prepacked, raw",01,0103,010307,268,1130,"11,3","37,3","3,83","7,69","4,28","2,23","1,13","42,9"
25182,"Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, crues","Fresh pasta, stuffed with cheese and vegetables (e.g. ravioli), prepacked, raw",01,0103,010307,262,1110,"9,98","41,4","3,46","5,69","2,74","2,87","1,07","37,5"
25183,"Nouilles aux crevettes, préemballées, sautées/poêlées","Noodles with shrimps, prepacked, sautéed/pan-fried, without added fat",01,0103,010307,104,436,"4,88","12,6","1,7","3,4","1,16","1,6","0,84","76,4"
25186,"Boulettes au porc et au boeuf (à la suédoise), préemballées, crues","Meat balls, pork and beef (Swedish-style), prepacked, raw",01,0103,010301,254,1060,"17,4","4,8","1,5","18,2","7,5","0,8","1,05",-
25187,"Risotto, aux légumes, préemballé","Risotto, with vegetables, prepacked",01,0103,010307,120,503,"2,88","18,4","0,85","3,8",2,"< 0,5","0,76","73,6"
25188,"Risotto, aux fruits de mer, préemballé","Risotto, with seafood, prepacked",01,0103,010307,130,544,"5,75","12,5","2,02","6,07","2,92","1,15","0,85",-
25189,"Risotto, aux fromages, préemballé","Risotto, with cheeses, prepacked",01,0103,010307,195,822,"5,93","30,9","0,58","5,16","2,49","0,7","0,82",-
25190,"Poulet basquaise, préemballé","Chicken, Basque-style, prepacked",01,0103,010303,107,448,"9,3","2,5",2,"6,4","1,7","1,3","0,89",-
25192,"Ravioli aux légumes, à la sauce tomate, appertisés","Ravioli filled with vegetables, in tomato sauce, canned",01,0103,010307,"91,1",383,"2,88","13,5","2,83","2,45","0,48","1,7","0,76","78,5"
25193,"Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, cuites","Fresh pasta, stuffed with vegetables (e.g. ravioli), prepacked, cooked",01,0103,010307,156,654,"5,19","20,9","1,9","4,9","1,93","3,7","0,49","64,6"
25194,"Boulettes au boeuf et à l'agneau (type kefta), préemballées, crues","Meat balls, beef and lamb (kefta type), prepacked, raw",01,0103,010301,220,917,"14,9","9,7",5,"13,3","6,8","0,8","1,08",-
25195,"Parmentier de canard, préemballé, à cuire","Shepherd's pie with duck, prepacked, to cook",01,0103,010302,146,608,"6,82","8,51","1,96","9,06","4,5","1,55","0,81","69,9"
25196,"Riste d'aubergines (aubergines, tomates, oignons), préemballée","Riste (Eggplant, tomatoes, onions), prepacked",01,0103,010306,145,601,"1,05","10,6","5,2","10,4",2,"2,6","1,19",-
25198,"Pâtes en sauce aux fromages (spaghetti, tagliatelles…), préemballées","Pasta with cheese sauce (spaghetti, tagliatelle…), prepacked",01,0103,010307,163,681,"7,17","15,9","5,85","7,4","4,35","1,85","0,8",-
25199,"Palet ou galette de légumes, préfrit, surgelé","Vegetable rosti, pre-fried, frozen",01,0103,010306,101,421,"2,33","8,67",3,"5,67","1,33",3,"0,76","80,5"
25200,"Palette à la diable, préemballée","Devilled pork shoulder in mustard sauce, prepacked",01,0103,010301,102,425,13,1,1,"4,5","1,5","2,5","2,29",-
25201,"Langue de boeuf sauce madère, préemballée","Beef tongue with Madeira wine sauce, prepacked",01,0103,010301,180,746,"9,5","4,5","2,5","13,5",6,1,"1,08",-
